"CO_MUNICIPIO_PROVA";"SG_UF_PROVA";"TOTAL_PES";"POR_FEM";"POR_MAS";"POR_SI";"POR_BR";"POR_PT";"POR_PD";"POR_AM";"POR_IN";"RENDA_MEDIA";"MEDIA_CN";"MEDIA_CH";"MEDIA_LC";"MEDIA_MT";"MEDIA_REDACAO";"MEDIA_GERAL"
2916005;"BA";401;64,0897755610973;35,9102244389027;1,74563591022444;25,1870324189526;12,4688279301746;58,6034912718205;1,49625935162095;0,498753117206983;426,604412094763;464,262730627306;479,710034602076;497,659169550173;487,421402214022;587,474048442907;504,0071682044
2916104;"BA";400;59,5;40,5;2;7,5;35,75;53,25;1;0,5;419,600695496032;472,161188811189;482,910561056106;500,26402640264;488,203496503497;578,217821782178;504,906279540851
2916401;"BA";3116;62,997432605905;37,002567394095;0,962772785622593;22,7214377406932;20,8600770218228;53,818998716303;1,21951219512195;0,417201540436457;486,586912474738;470,506024096386;481,823087369851;503,110547759167;492,577108433735;606,437301946582;511,620664377842
2917300;"BA";737;67,9782903663501;32,0217096336499;0,814111261872456;13,7042062415197;41,7910447761194;41,3839891451832;2,03527815468114;0,271370420624152;382,272014026189;458,911028037383;471,302146690519;494,052772808587;478,072336448598;569,051878354204;494,728613032399
2917508;"BA";3565;62,4123422159888;37,5876577840112;1,43057503506311;17,4754558204769;23,8709677419355;54,9509116409537;1,99158485273492;0,280504908835905;511,967941752022;472,430976138829;493,070751973411;508,195596177815;493,473232104121;608,998753635231;515,790491082749
2917607;"BA";2426;66,9002473206925;33,0997526793075;0,78318219291014;17,8070898598516;26,7518549051937;52,2671063478978;1,69002473206925;0,700741962077494;367,454946765827;462,152020785219;471,412555309735;490,775;477,315069284065;585,829646017699;497,971658415842
2917706;"BA";883;63,0804077010192;36,9195922989807;1,13250283125708;21,8573046432616;14,3827859569649;60,5889014722537;1,58550396375991;0,453001132502831;481,168409004296;467,961295681063;476,447318611987;495,344164037855;482,348338870432;589,716088328076;502,92408242112
2918001;"BA";5481;63,4008392629082;36,5991607370918;0,985221674876847;23,8095238095238;23,7000547345375;49,844918810436;1,22240467068053;0,437876299945266;611,708916684438;485,222436888202;496,858207849914;514,65272772155;509,858062854199;627,904221179956;527,397364060853
2918100;"BA";1722;62,9500580720093;37,0499419279907;0,929152148664344;23,054587688734;12,8339140534262;61,6144018583043;0,929152148664344;0,638792102206736;301,280013768848;453,846486928105;465,48001598721;484,284892086331;474,627369281046;573,493205435651;490,573762296404
2918209;"BA";501;63,0738522954092;36,9261477045908;0;14,1716566866267;36,127744510978;48,7025948103792;0,798403193612774;0,199600798403194;264,091671023033;458,826479750779;460,961695906433;482,796198830409;473,125856697819;578,59649122807;491,487949640288
2918357;"BA";966;64,2857142857143;35,7142857142857;0,5175983436853;15,527950310559;25,1552795031056;55,6935817805383;2,5879917184265;0,5175983436853;346,324002450563;454,442152466368;470,398430813124;488,161626248217;483,089835575486;563,880171184023;492,426474861959
2918407;"BA";6651;61,6749360998346;38,3250639001654;1,09757931138175;23,2897308675387;19,410614945121;53,9467749210645;1,47346263719741;0,781837317696587;594,356463525323;478,620073545317;498,177798277983;513,839298892989;507,524745836037;596,277162771628;519,439149916248
2918506;"BA";380;63,6842105263158;36,3157894736842;1,05263157894737;17,3684210526316;16,0526315789474;64,4736842105263;1,05263157894737;0;320,43419235589;452,265040650406;465,956153846154;488,082307692308;481,160162601626;538,076923076923;485,513050314465
2919157;"BA";735;63,9455782312925;36,0544217687075;4,35374149659864;18,2312925170068;20,6802721088435;54,2857142857143;1,7687074829932;0,680272108843537;361,546845043732;458,87414187643;469,869722814499;492,38144989339;480,92700228833;567,505330490405;494,585225778167
2919207;"BA";7557;60,9633452428212;39,0366547571788;1,23064708217547;22,3369061797009;29,6413920868069;44,7929072383221;1,64086277623396;0,357284636760619;1236,72745701271;500,071838975297;521,769585819586;530,487837837838;532,725233302836;646,468936468936;546,801984013703
2919504;"BA";1106;65,4611211573237;34,5388788426763;0,452079566003617;40,0542495479204;10,2169981916817;48,372513562387;0,54249547920434;0,361663652802893;502,29866358398;477,251843317972;497,345575221239;509,750442477876;513,204608294931;639,203539823009;527,871178057554
2919553;"BA";2632;65,1975683890577;34,8024316109423;0,873860182370821;29,9392097264438;15,0075987841945;51,2917933130699;2,46960486322188;0,417933130699088;1067,37631092076;486,126552706553;501,519404572036;518,862838915471;506,216353276353;609,452418926103;525,213678575331
2919801;"BA";1453;62,2161046111493;37,7838953888507;1,51410874053682;30,3509979353063;7,08878183069511;57,9490708878183;2,75292498279422;0,344115622849277;347,696055633515;469,219082568807;480,556622222222;495,686488888889;499,55623853211;628,444444444444;515,074455445545
2920502;"BA";1227;66,9926650366748;33,0073349633252;1,05949470252649;20,9453952730236;21,0268948655257;54,8492257538712;1,79299103504482;0,32599837000815;351,817137202447;460,462719812427;470,698560354374;492,91196013289;478,963540445487;567,375415282392;494,634405436014
2920601;"BA";653;65,3905053598775;34,6094946401225;1,07197549770291;18,5298621745789;32,312404287902;46,4012251148545;1,68453292496172;0;258,193201110868;450,624832214765;452,535344827586;479,110129310345;463,869351230425;522,931034482759;474,060542432196
2921005;"BA";805;61,1180124223602;38,8819875776398;1,36645962732919;11,1801242236025;37,888198757764;45,8385093167702;2,48447204968944;1,24223602484472;521,097096387567;473,086796116505;487,930882352941;509,1375;484,767378640777;552,316176470588;501,938429752066
2921104;"BA";660;62,8787878787879;37,1212121212121;1,06060606060606;23,1818181818182;15,9090909090909;56,8181818181818;2,27272727272727;0,757575757575758;449,257691299904;465,623076923077;485,517607223476;503,956884875847;485,897355769231;580,948081264108;505,103979639056
2921203;"BA";1298;61,633281972265;38,366718027735;1,30970724191063;15,3312788906009;20,1078582434515;60,939907550077;1,84899845916795;0,462249614791988;374,758520856262;462,224466891134;482,705081081081;500,790378378378;486,288439955107;592,92972972973;505,446192670617
2921302;"BA";828;64,1304347826087;35,8695652173913;2,77777777777778;20,2898550724638;22,1014492753623;53,0193236714976;1,44927536231884;0,36231884057971;279,496860786087;449,5083172147;463,585845588235;484,549264705882;469,846808510638;532,169117647059;480,342123030758
2921500;"BA";1216;64,3914473684211;35,608552631579;2,96052631578947;35,1973684210526;12,5822368421053;44,3256578947368;3,28947368421053;1,64473684210526;215,823600681391;446,571131339402;448,302959309494;475,112083847102;466,12821846554;505,474722564735;468,570989675145
2921708;"BA";1775;64,1690140845071;35,830985915493;1,12676056338028;17,4084507042254;22,1408450704225;56,9577464788732;1,74647887323944;0,619718309859155;324,374377880617;458,394072164948;468,026371826372;492,521457821458;471,621907216495;554,365274365274;489,442079786346
2922003;"BA";877;58,9509692132269;41,0490307867731;1,25427594070696;19,612314709236;24,9714937286203;50,6271379703535;2,05245153933865;1,48232611174458;707,788385567682;483,85195035461;484,117540983607;503,022131147541;504,14414893617;584,327868852459;512,449290060852
2922300;"BA";602;60,9634551495017;39,0365448504983;0,996677740863787;11,9601328903654;41,3621262458472;43,687707641196;1,82724252491694;0,166112956810631;479,584480316933;472,246420323326;484,475663716814;502,723451327434;490,652424942263;580,884955752212;506,619801980198
2922409;"BA";1096;72,6277372262774;27,3722627737226;0,273722627737226;14,5985401459854;42,8832116788321;40,6021897810219;1,09489051094891;0,547445255474453;327,503715922257;456,362155059133;467,833081761006;489,840125786164;475,97358738502;584,503144654088;495,402533913489
2922508;"BA";1781;66,9848399775407;33,0151600224593;1,23526108927569;9,09601347557552;39,6967995508141;47,8382930937675;1,90903986524424;0,224592925322852;317,90057856519;454,183064516129;460,121081081081;485,080386100386;468,659435483871;544,432432432432;482,85948153967
2923001;"BA";806;61,2903225806452;38,7096774193548;1,1166253101737;18,3622828784119;28,9081885856079;49,1315136476427;1,98511166253102;0,496277915632754;488,396447826815;459,158316633267;470,523308270677;492,04492481203;478,338677354709;563,082706766917;493,237201233616
2923209;"BA";351;68,6609686609687;31,3390313390313;0,56980056980057;19,0883190883191;13,960113960114;64,6723646723647;1,42450142450142;0,284900284900285;328,386009406232;450,325;448,857205240175;477,691703056769;477,415094339623;540,61135371179;479,442484248425
2923407;"BA";524;65,0763358778626;34,9236641221374;0,572519083969466;17,7480916030534;18,8931297709924;60,6870229007634;1,90839694656489;0,190839694656489;355,51567370956;463,752722772277;478,228537170264;496,680335731415;483,27103960396;587,817745803357;502,30917921321
2923605;"BA";1676;60,0835322195704;39,9164677804296;0,894988066825776;29,7136038186158;12,0525059665871;55,6682577565632;1,3126491646778;0,35799522673031;311,120105286586;464,64645982498;479,999074787972;494,348959136469;493,135640413683;623,855050115651;511,600546448087
2923704;"BA";639;68,8575899843505;31,1424100156495;1,72143974960876;13,4585289514867;28,169014084507;54,773082942097;1,87793427230047;0;246,185071788757;450,45793814433;446,26593625498;478,400996015936;469,184742268041;566,733067729084;482,515953150242
2923803;"BA";1701;63,4332745443857;36,5667254556143;1,46972369194591;30,6290417401529;8,46560846560847;56,6137566137566;2,23398001175779;0,587889476778366;268,55813531341;464,235923753666;480,087186828919;492,484323550465;480,370381231672;612,469577666428;506,250238473768
2924009;"BA";4273;62,5789843201498;37,4210156798502;1,42756845307746;27,7322724081442;10,6716592557922;53,8029487479523;1,77860987596536;4,58694125906857;631,642413449462;480,638436375532;494,191954745443;512,469421747329;504,097971867844;608,06411062225;520,331781609195
2924405;"BA";528;60,7954545454545;39,2045454545455;1,32575757575758;19,5075757575758;20,4545454545455;56,6287878787879;1,32575757575758;0,757575757575758;275,846511761965;446,410997442455;452,566831683168;477,867574257426;473,513299232737;529,60396039604;476,201554663992
2924603;"BA";883;58,6636466591167;41,3363533408834;4,75651189127973;12,1177802944507;22,5368063420159;58,0973952434881;2,15175537938845;0,339750849377123;251,340797228065;456,196648044693;462,727353463588;484,084014209591;469,237057728119;548,348134991119;484,521425986247
2925105;"BA";3386;63,8216184288246;36,1783815711754;0,708800945067927;25,2510336680449;15,2096869462493;56,1134081512109;2,12640283520378;0,590667454223272;302,985714267389;461,186672967864;472,178459585273;491,935378755819;479,323724007561;564,003385526873;494,749668757177
2925204;"BA";1041;66,090297790586;33,909702209414;1,34486071085495;13,3525456292027;35,7348703170029;47,9346781940442;1,24879923150817;0,384245917387128;555,285459279567;477,932871012483;501,036279683377;514,702638522427;500,145353675451;604,881266490765;520,351049515608
2925303;"BA";3977;63,5152124717123;36,4847875282877;1,709831531305;22,9067136032185;20,165954236862;46,2157405079205;1,98642192607493;7,01533819461906;820,2044467705;485,99282010371;494,484336904322;515,453527890654;504,81962504986;602,844477281123;521,4898058622
2925501;"BA";836;62,9186602870813;37,0813397129187;0,956937799043062;16,2679425837321;28,9473684210526;44,7368421052632;1,91387559808612;7,17703349282297;479,172718334753;467,697950819672;483,038432835821;497,333582089552;483,167008196721;572,611940298507;501,711106811145
2925600;"BA";344;64,2441860465116;35,7558139534884;0,581395348837209;23,8372093023256;13,953488372093;59,8837209302326;1,16279069767442;0,581395348837209;348,790728336102;472,555421686747;489,644444444444;504,182375478927;498,34016064257;618,16091954023;517,15987509758
2925758;"BA";579;69,7754749568221;30,2245250431779;0,518134715025907;10,880829015544;30,7426597582038;54,5768566493955;2,59067357512953;0,690846286701209;324,295141692025;452,643376623377;467,002163461538;489,263701923077;470,693506493507;572,980769230769;491,403022794846
2926004;"BA";1198;60,4340567612688;39,5659432387312;1,3355592654424;25,6260434056761;15,3589315525876;54,7579298831386;2,50417362270451;0,417362270450751;348,447127009847;463,576297169811;470,321436588103;488,195735129068;487,766391509434;531,649831649832;488,550560769055
2926202;"BA";330;58,7878787878788;41,2121212121212;1,51515151515152;12,7272727272727;20,9090909090909;62,1212121212121;2,72727272727273;0;312,016715392015;445,159154929577;450,543362831858;474,974336283186;460,201408450704;557,87610619469;478,341304347826
2926301;"BA";2030;68,0788177339901;31,9211822660099;1,47783251231527;21,9704433497537;24,2857142857143;50,8374384236453;0,935960591133005;0,492610837438424;398,306652023223;467,164445955133;487,720377604167;503,033723958333;492,09374575119;597,369791666667;509,990344370861
2926400;"BA";1149;65,4482158398608;34,5517841601393;0,957354221061793;30,5483028720627;15,0565709312446;51,6971279373368;1,65361183637946;0,0870322019147084;316,060850608535;465,853757225434;479,754960981048;501,640914158305;496,581387283237;626,934225195095;514,629834878987
2926608;"BA";2760;62,7898550724638;37,2101449275362;1,26811594202899;23,9855072463768;14,3840579710145;55,1086956521739;1,95652173913044;3,29710144927536;418,17427330395;465,958611825193;476,048078817734;495,806206896552;486,917172236504;595,753694581281;504,567895791583
2926707;"BA";680;65,2941176470588;34,7058823529412;1,32352941176471;41,6176470588235;15,7352941176471;39,4117647058824;1,32352941176471;0,588235294117647;327,990523192004;460,261142857143;475,923443223443;496,617948717949;487,695047619048;610,32967032967;506,66837797619
2927002;"BA";1035;63,3816425120773;36,6183574879227;0,579710144927536;15,8454106280193;10,8212560386473;71,207729468599;0,869565217391304;0,676328502415459;321,087692137733;459,994362416107;471,152993630573;492,375541401274;479,942818791946;605,910828025478;502,539167750325
2927200;"BA";1709;67,8759508484494;32,1240491515506;3,56933879461673;15,0380339379754;20,6553540081919;58,806319485079;1,57987126974839;0,351082504388531;278,643635501973;457,571246587807;473,49158716392;492,57788378144;479,695814376706;565,273200346921;494,200919215132
2927408;"BA";70453;60,2884192298412;39,7115807701588;1,16957404226931;18,8693171334081;36,004144607043;42,590095524676;1,00350588335486;0,363362809248719;1025,74993742335;494,839054815881;517,923884979883;529,120589973876;521,434118987645;625,814694048777;538,385029121159
2927507;"BA";690;67,536231884058;32,463768115942;2,02898550724638;8,55072463768116;34,2028985507246;53,768115942029;0,869565217391304;0,579710144927536;288,459502602218;444,356201550388;457,890093457944;477,245420560748;459,629457364341;529,981308411215;474,135039817975
2928000;"BA";1380;64,2753623188406;35,7246376811594;0,652173913043478;16,1594202898551;19,0579710144928;62,1014492753623;1,59420289855072;0,434782608695652;329,308103187151;458,247572815534;475,956114285714;494,348914285714;471,648300970874;538,605714285714;488,305897495905
2928109;"BA";1813;59,2388306674021;40,7611693325979;1,10314396028682;21,1803640375069;13,2928847214561;61,6105901820188;2,37175951461666;0,441257584114727;372,317177555836;467,441209829868;474,656751985878;496,692056487202;485,924480151229;570,53839364519;499,658948322756
2928208;"BA";1012;58,695652173913;41,304347826087;0,494071146245059;28,9525691699605;11,9565217391304;56,8181818181818;1,48221343873518;0,296442687747036;326,085340909091;456,777287066246;461,061807580175;479,11195335277;480,067823343849;507,900874635569;477,251653638004
2928406;"BA";1158;60,0172711571675;39,9827288428325;1,29533678756477;14,3350604490501;19,0846286701209;61,3126079447323;3,28151986183074;0,690846286701209;249,224189577142;450,602179176755;443,634797687861;467,398034682081;468,069612590799;516,78612716763;469,48111608194
2928604;"BA";1869;65,1685393258427;34,8314606741573;1,12359550561798;5,18994114499732;55,2166934189406;37,1321562332798;0,909577314071696;0,428036383092563;380,100575362854;456,011005542359;465,875455927052;493,02537993921;466,228266033254;541,762917933131;484,964735866543
2928703;"BA";4462;64,0968175705961;35,9031824294039;0,739578664276109;20,4392649036307;33,4603316898252;43,7920215150157;1,21021963245182;0,358583594800538;639,36305161091;482,972426584235;499,692234736218;514,321280379372;505,235239567233;616,96502667457;524,335426711668
2928802;"BA";2427;67,4907292954265;32,5092707045735;1,07128141738772;12,2785331685208;38,52492789452;46,7243510506799;1,19489081170169;0,206015657189946;322,340675874855;450,257844243792;463,781164942842;486,3921066957;473,733577878104;554,97005988024;486,16908890116
2929107;"BA";638;67,7115987460815;32,2884012539185;1,72413793103448;14,4200626959248;34,6394984326019;47,6489028213166;1,25391849529781;0,313479623824451;266,482372424989;450,831101511879;461,414139344262;486,561680327869;465,966954643629;524,303278688525;478,221631799163
2929206;"BA";778;70,1799485861183;29,8200514138817;1,41388174807198;5,26992287917738;52,3136246786632;38,3033419023136;1,9280205655527;0,77120822622108;430,400521126617;453,162252964427;464,987005649718;485,099058380414;461,748616600791;541,35593220339;481,727677543186
2929255;"BA";458;67,2489082969432;32,7510917030568;2,40174672489083;22,707423580786;16,3755458515284;56,1135371179039;1,74672489082969;0,655021834061135;343,915662890603;466,89003021148;483,458908045977;501,237356321839;493,810574018127;577,586206896552;505,079835873388
2929305;"BA";921;69,2725298588491;30,7274701411509;0,868621064060804;4,99457111834962;56,4603691639522;36,2649294245385;1,41150922909881;0;380,892966785507;451,093740685544;468,534195402299;488,659195402299;470,737555886736;570,028735632184;490,231895043732
2929503;"BA";874;64,8741418764302;35,1258581235698;0,45766590389016;8,81006864988558;39,1304347826087;49,8855835240275;1,48741418764302;0,22883295194508;402,404386627801;460,956019261637;476,34274691358;496,918364197531;475,595024077047;583,549382716049;499,148746081505
2929602;"BA";833;64,3457382953181;35,6542617046819;1,20048019207683;8,88355342136855;44,5378151260504;44,5378151260504;0,600240096038415;0,240096038415366;364,701267122;453,145117845118;461,585227272727;480,989772727273;472,717003367003;540,032467532468;481,965843214756
2929909;"BA";3351;68,5168606386153;31,4831393613847;1,19367353028947;20,2029245001492;21,7845419277828;55,0880334228588;1,34288272157565;0,387943897344076;421,576458348144;466,034084147896;481,830171009772;503,531921824104;490,954526136847;611,091205211726;511,237659433493
2930105;"BA";5069;62,2016176760702;37,7983823239298;2,86052475833498;16,5713158413888;16,2359439731703;61,7478792661274;1,77549812586309;0,808838035115407;391,145991004121;466,477681256265;474,039826700899;493,41473042362;484,332709655864;571,142490372272;498,242069910004
2930154;"BA";664;66,1144578313253;33,8855421686747;0,451807228915663;20,3313253012048;22,289156626506;54,9698795180723;1,50602409638554;0,451807228915663;284,833883659639;453,048441247002;448,930995475113;471,630769230769;460,71175059952;472,941176470588;461,558472222222
2930204;"BA";482;64,9377593360996;35,0622406639004;1,03734439834025;19,7095435684647;20,954356846473;55,8091286307054;1,86721991701245;0,622406639004149;372,633043507092;444,307096774194;453,709620991254;475,51195335277;470,521290322581;495,276967930029;468,283687083081
2930303;"BA";1014;57,9881656804734;42,0118343195266;2,85996055226824;21,4003944773176;9,76331360946746;62,6232741617357;2,66272189349112;0,690335305719921;263,186601632698;446,81875;443,159124087591;470,113138686131;466,408333333333;528,700729927007;471,572873145625
2930501;"BA";3778;66,0402329274748;33,9597670725251;1,24404446797247;18,8459502382213;30,3335097935416;47,6177871889889;1,50873478030704;0,449973530968767;410,554530653659;470,457875894988;483,727996965099;500,961001517451;490,434606205251;592,852807283763;508,200672541744
2930709;"BA";3045;64,0394088669951;35,9605911330049;0,985221674876847;11,2315270935961;33,9573070607553;51,5270935960591;1,60919540229885;0,689655172413793;486,999465864841;475,791939677587;490,264977865224;512,646433841613;485,627717108684;573,093949827841;508,077315233786
2930774;"BA";683;65,0073206442167;34,9926793557833;1,75695461200586;18,00878477306;21,2298682284041;55,9297218155198;2,19619326500732;0,878477306002928;397,271225987125;466,394430992736;476,831194690265;496,828097345133;492,11186440678;550,088495575221;497,06558203483
2931350;"BA";4727;62,6401523164798;37,3598476835202;0,782737465623017;22,9320922360905;19,8222974402369;54,0511952612651;1,67125026443833;0,740427332346097;739,582928372928;486,452667346245;502,757630331754;517,374218009479;512,820897043833;627,39336492891;530,217762174111
2931905;"BA";1202;60,8985024958403;39,1014975041597;2,07986688851913;33,1114808652246;13,3111480865225;49,7504159733777;0,748752079866889;0,998336106489185;383,424669652334;472,921116504854;492,600580720093;509,815679442509;494,102669902913;592,868757259001;512,968092649492
2932002;"BA";638;66,7711598746082;33,2288401253918;0,940438871473354;28,0564263322884;11,2852664576803;56,7398119122257;2,19435736677116;0,783699059561128;286,212798514704;453,769032258064;471,516008316008;488,686902286902;464,552903225806;543,659043659044;484,777623261694
2932101;"BA";539;70,8719851576994;29,1280148423006;1,48423005565863;17,6252319109462;32,6530612244898;45,8256029684601;1,48423005565863;0,927643784786642;327,460930065966;461,560106382979;465,119642857143;486,308673469388;472,792819148936;579,438775510204;493,473340248963
2932200;"BA";1273;65,1217596229379;34,8782403770621;1,02120974076984;9,34799685781618;44,0691280439906;43,2835820895522;1,57109190887667;0,706991358994501;342,708852983579;454,601637426901;468,462641083521;489,88532731377;467,464093567251;562,505643340858;488,974931318681
2932408;"BA";412;61,8932038834951;38,1067961165049;7,03883495145631;24,2718446601942;15,2912621359223;50,9708737864078;2,42718446601942;0;319,844391932501;484,292;507,364261168385;514,538144329897;515,006181818182;606,735395189003;526,170484891075
2932457;"BA";490;65,7142857142857;34,2857142857143;1,22448979591837;19,1836734693878;16,1224489795918;59,1836734693878;3,06122448979592;1,22448979591837;255,837865257532;443,81744966443;463,671207430341;486,389783281734;460,423825503356;566,687306501548;485,222747603834
2932507;"BA";408;56,1274509803922;43,8725490196078;0,735294117647059;7,84313725490196;26,9607843137255;56,6176470588235;3,67647058823529;4,16666666666667;453,151252042484;470,332156862745;482,955944055944;499,416783216783;475,438039215686;546,083916083916;495,840643274854
2932606;"BA";545;65,1376146788991;34,8623853211009;0,73394495412844;23,1192660550459;8,80733944954128;66,0550458715596;0,917431192660551;0,36697247706422;378,035605507948;463,214148681055;482,786896551724;498,810114942529;490,730455635492;621,425287356322;511,972697522207
2932903;"BA";2819;66,9031571479248;33,0968428520752;0,957786449095424;15,3955303299042;34,3029443064917;47,4991131606953;1,2770485987939;0,56757715501951;518,83278068464;478,454323499491;496,165155945419;513,200828460039;496,178026449644;605,828460038986;518,487926249009
2933000;"BA";1175;63,5744680851064;36,4255319148936;0,936170212765957;25,8723404255319;19,6595744680851;51,4893617021277;1,70212765957447;0,340425531914894;385,374049343281;470,479773869347;489,050117924528;504,984669811321;486,210301507538;607,570754716981;512,496808510638
2933208;"BA";834;66,4268585131894;33,5731414868106;0,599520383693046;8,15347721822542;46,4028776978417;42,8057553956835;1,67865707434053;0,359712230215827;378,713695554158;467,631076388889;475,327079934747;496,072593800979;474,879166666667;560,750407830343;495,517853560682
2933307;"BA";14439;62,8090587990858;37,1909412009142;1,13581272941339;32,315257289286;14,8763764803657;50,2181591522959;1,13581272941339;0,318581619225708;772,353916965745;496,416061423532;516,235529976019;527,000911270983;533,600612160199;651,898321342926;545,965076853079
2933604;"BA";1660;64,9397590361446;35,0602409638554;0,963855421686747;18,4939759036145;25,3614457831325;53,1927710843374;1,44578313253012;0,542168674698795;289,273977696935;451,36757493188;455,916424294269;480,663301967494;464,612443233424;546,792130025663;480,391609739009
3100203;"MG";766;63,5770234986945;36,4229765013055;1,56657963446475;51,4360313315927;8,09399477806789;37,0757180156658;0,913838120104439;0,913838120104439;1022,18801238137;491,604909090909;519,698073555166;535,79054290718;547,403636363636;655,166374781086;550,387024528973
3100906;"MG";553;63,8336347197107;36,1663652802893;0,723327305605787;26,4014466546112;14,1048824593128;56,7811934900542;1,44665461121157;0,54249547920434;598,979143180057;461,514742014742;473,863245823389;494,108114558473;491,506388206388;578,568019093079;500,183293095123
3101102;"MG";787;60,7369758576874;39,2630241423126;0,508259212198221;41,8043202033037;8,89453621346887;46,1245235069886;1,27064803049555;1,39771283354511;780,551810370908;487,250088183421;501,84328358209;520,577943615257;520,283774250441;627,694859038143;532,20920829086
3101508;"MG";1011;60,7319485657765;39,2680514342235;0,593471810089021;47,5766567754698;20,2769535113749;30,1681503461919;1,18694362017804;0,19782393669634;838,348518628421;495,833199464525;514,10168612192;525,49364461738;542,563855421687;655,486381322957;547,042448121881
3101607;"MG";2739;61,9204089083607;38,0795910916393;0,912741876597298;61,9934282584885;8,72581234027017;27,6013143483023;0,657174151150055;0,109529025191676;1192,35379339546;515,538598273235;531,88524111057;540,957135898685;555,600812595226;678,69459327813;565,017222937506
3101706;"MG";1684;63,2422802850356;36,7577197149644;1,06888361045131;26,3064133016627;12,7672209026128;57,7197149643706;1,48456057007126;0,653206650831354;517,640297400327;468,974540682415;484,595186721992;504,931037344398;494,983552055993;592,796680497925;509,829384850025
3101904;"MG";830;67,8313253012048;32,1686746987952;1,08433734939759;67,1084337349398;4,45783132530121;26,144578313253;0,963855421686747;0,240963855421687;939,348784136546;492,95520661157;509,503400309119;524,314219474498;540,72479338843;688,129829984544;552,039479530308
3102308;"MG";438;61,1872146118721;38,8127853881278;1,36986301369863;42,0091324200913;16,8949771689498;38,5844748858447;0,91324200913242;0,228310502283105;673,655105484888;485,033227848101;502,814678899083;519,064831804281;517,361708860759;597,798165137615;524,731184128952
3102605;"MG";687;65,6477438136827;34,3522561863173;0,873362445414847;76,7103347889374;2,4745269286754;18,6317321688501;1,31004366812227;0;1188,70629923376;508,43857442348;533,116435643564;540,470297029703;548,929140461216;671,643564356436;561,241676792224
3102803;"MG";781;65,685019206146;34,314980793854;0,89628681177977;56,4660691421255;11,2676056338028;29,8335467349552;1,15236875800256;0,384122919334187;667,482573394915;484,631358885017;504,596321070234;518,624581939799;521,199303135888;617,558528428094;529,752855200544
3103405;"MG";1991;64,5404319437469;35,4595680562531;0,60271220492215;16,8759417378202;22,149673530889;57,0567553992968;1,2054244098443;2,10949271722752;496,816402107115;466,85347826087;486,640220385675;505,626652892562;496,690579710145;607,561983471074;513,299929735807
3103504;"MG";2335;60,8993576017131;39,1006423982869;1,49892933618844;59,3147751605996;7,75160599571734;30,3640256959315;0,856531049250535;0,214132762312634;1190,27568978404;510,715628742515;530,350056689342;540,313775510204;550,15;680,15873015873;563,03250695088
3104007;"MG";2047;61,5534929164631;38,4465070835369;1,27015144113337;56,7659990229604;9,91695163654128;30,8255984367367;1,07474352711285;0,146555935515388;1402,79087494669;516,659064748201;530,250342465753;540,329657534247;563,690071942446;695,397260273973;569,834092178771
3104205;"MG";692;63,4393063583815;36,5606936416185;0,722543352601156;56,9364161849711;7,08092485549133;34,5375722543353;0,722543352601156;0;1250,02820857992;513,290077821012;528,329044117647;539,578492647059;567,929571984436;677,794117647059;565,943082706767
3104304;"MG";716;63,6871508379888;36,3128491620112;1,53631284916201;68,4357541899441;5,16759776536313;24,1620111731844;0,698324022346369;0;821,050629478141;490,523837209302;508,571057513915;522,904638218924;527,890310077519;652,727272727273;541,067232918082
3104502;"MG";904;64,6017699115044;35,3982300884956;0,774336283185841;20,4646017699115;14,9336283185841;60,8407079646018;2,76548672566372;0,221238938053097;528,899549190546;463,798148148148;475,841509433962;493,469811320755;482,460101010101;579,465408805031;499,709108527132
3104908;"MG";415;61,2048192771084;38,7951807228916;0,72289156626506;70,6024096385542;7,46987951807229;20,7228915662651;0,240963855421687;0,240963855421687;705,165428552304;505,370833333333;519,55813253012;534,252409638554;545,753205128205;683,072289156627;558,392469135802
3105103;"MG";618;61,3268608414239;38,6731391585761;0,647249190938511;61,3268608414239;5,01618122977346;32,2006472491909;0,647249190938511;0,161812297734628;1072,8175792495;513,036129032258;527,25;535,060905349794;557,429247311828;678,024691358025;562,633793969849
3105400;"MG";633;62,8751974723539;37,1248025276461;0,789889415481832;33,3333333333333;16,2717219589257;47,5513428120063;1,57977883096366;0,4739336492891;1187,10714804158;504,669823788546;526,579368421053;537,919368421053;542,138105726872;676;558,074453493356
3105608;"MG";4850;62,8659793814433;37,1340206185567;0,762886597938144;58,1649484536082;9,7319587628866;30,2886597938144;0,783505154639175;0,268041237113402;899,704520595355;505,778328530259;528,662753824757;536,801307371349;552,397665706052;653,730180806676;555,846205923836
3106200;"MG";60794;59,7739908543606;40,2260091456394;1,53633582261407;46,8779813797414;14,748165937428;35,6350955686416;0,983649702273251;0,218771589301576;1829,70807372674;534,069053518909;559,749987845035;558,831324449159;587,943243556194;688,818316426882;586,345617692214
3106309;"MG";495;61,8181818181818;38,1818181818182;0,808080808080808;23,2323232323232;18,5858585858586;56,1616161616162;0,808080808080808;0,404040404040404;692,608772214206;475,692415730337;492,095135135135;515,074054054054;517,411235955056;622,054054054054;524,89434687157
3106705;"MG";6837;62,995465847594;37,004534152406;0,979961971624982;36,4633611232997;15,8549071230072;45,1806347813368;1,22860903905222;0,292525961679099;1015,69992426955;506,632018111255;527,869011484824;540,035356849877;539,629840448469;637,551271534044;550,885383199465
